id,name,start,end
ENSG00000169738,DCXR,82035136,82037732
ENSG00000279372,AC137723.2,82035403,82035800
ENSG00000264569,AC137723.1,82037905,82039380
ENSG00000169733,RFNG,82047902,82051831
ENSG00000169727,GPS1,82050691,82057470
ENSG00000169718,DUS1L,82057506,82065887
ENSG00000169710,FASN,82078333,82098332
ENSG00000176155,CCDC57,82101460,82212830
ENSG00000265678,AC129510.1,82153430,82154815
ENSG00000266654,AC129510.2,82160056,82160452
ENSG00000264548,AC132872.2,82214227,82217352
ENSG00000141526,SLC16A3,82228397,82261129
ENSG00000284574,MIR6787,82236668,82236728
ENSG00000141551,CSNK1D,82239023,82273731
ENSG00000275888,AC132872.3,82244770,82245591
ENSG00000280407,AC132872.4,82249067,82251844
ENSG00000265692,LINC01970,82290046,82292814
ENSG00000260563,AC132872.1,82293716,82294910
ENSG00000173762,CD7,82314868,82317602
ENSG00000141574,SECTM1,82321024,82334074
ENSG00000182459,TEX19,82359247,82363776
ENSG00000278964,AC132938.4,82362349,82363196
ENSG00000181408,UTS2R,82374230,82375586
ENSG00000260011,AC132938.1,82381110,82382690
ENSG00000181396,OGFOD3,82389223,82418637
ENSG00000264812,AC132938.2,82400703,82401382
ENSG00000201239,Y_RNA,82417226,82417321
ENSG00000169660,HEXDC,82418318,82442645
ENSG00000279066,HEXDC-IT1,82425498,82427310
ENSG00000178927,C17orf62,82442589,82450829
ENSG00000265458,AC132938.3,82454273,82458521
ENSG00000141562,NARF,82458180,82490537
ENSG00000279744,AC132938.6,82462601,82464255
ENSG00000266445,NARF-AS1,82476597,82477924
ENSG00000266236,NARF-IT1,82482098,82483388
ENSG00000141568,FOXK2,82519713,82644662
ENSG00000265136,AC124283.4,82576616,82577391
ENSG00000262652,AC124283.3,82578023,82578616
ENSG00000262147,AC124283.2,82587313,82588411
ENSG00000261845,AC124283.1,82602989,82604178
ENSG00000141580,WDR45B,82614562,82648553
ENSG00000279613,AC124283.5,82648849,82650657
ENSG00000141542,RAB40B,82654973,82698728
ENSG00000266107,MIR4525,82668233,82668307
ENSG00000263063,AC024361.2,82713908,82716255
ENSG00000141560,FN3KRP,82716683,82730328
ENSG00000263321,AC024361.3,82729164,82734143
ENSG00000167363,FN3K,82735575,82751197
ENSG00000262410,AC024361.1,82745068,82745709
ENSG00000141556,TBCD,82752064,82945922
ENSG00000263098,AC068014.1,82795486,82796095
ENSG00000141579,ZNF750,82829435,82840578
ENSG00000262663,AC087222.1,82918282,82918785
ENSG00000175711,B3GNTL1,82942155,83051810
ENSG00000262339,AC130371.1,82978525,82981738
ENSG00000176845,METRNL,83079691,83095119
ENSG00000274370,AC130371.2,83098377,83098987
ENSG00000261888,AC144831.1,83104255,83106910
ENSG00000279143,AC139099.4,83132647,83136150
ENSG00000262898,AC139099.2,83144131,83177607
ENSG00000262952,AC139099.3,83211996,83221190
ENSG00000262094,AC139099.1,83220527,83227721
ENSG00000232938,RPL23AP87,83226897,83240804
